Format Version,1.21,Take Name,zzz70,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-25 09.17.13.611 PM,Total Frames in Take,10941,Total Exported Frames,10941,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1006,8.383333,-0.279982,0.230704,0.382623,-0.278569,0.017152,0.253153,-0.266802,-0.011008,0.218133,-0.264407,0.008456,0.162983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,8.391667,-0.279988,0.230715,0.382619,-0.278565,0.017151,0.253154,-0.266802,-0.011010,0.218132,-0.264404,0.008454,0.162995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,8.400000,-0.279986,0.230705,0.382628,-0.278575,0.017151,0.253146,-0.266808,-0.011007,0.218141,-0.264411,0.008461,0.162978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,8.408333,-0.279980,0.230710,0.382627,-0.278574,0.017148,0.253155,-0.266801,-0.011013,0.218148,-0.264422,0.008459,0.162996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,8.416667,-0.279986,0.230709,0.382625,-0.278567,0.017147,0.253156,-0.266802,-0.011007,0.218147,-0.264406,0.008452,0.162986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,8.425000,-0.279984,0.230712,0.382630,-0.278575,0.017155,0.253150,-0.266803,-0.011003,0.218134,-0.264431,0.008467,0.162990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,8.433333,-0.279986,0.230713,0.382624,-0.278568,0.017148,0.253154,-0.266804,-0.011003,0.218126,-0.264408,0.008463,0.162986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,8.441667,-0.279987,0.230711,0.382625,-0.278573,0.017156,0.253147,-0.266801,-0.011006,0.218140,-0.264414,0.008463,0.162973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,8.450000,-0.279984,0.230706,0.382624,-0.278568,0.017145,0.253155,-0.266809,-0.011009,0.218142,-0.264425,0.008461,0.162990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,8.458333,-0.279983,0.230713,0.382622,-0.278570,0.017153,0.253151,-0.266799,-0.011012,0.218146,-0.264408,0.008460,0.162981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,8.466667,-0.279992,0.230709,0.382623,-0.278571,0.017146,0.253156,-0.266805,-0.011011,0.218133,-0.264407,0.008461,0.162978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,8.475000,-0.279989,0.230710,0.382623,-0.278577,0.017155,0.253149,-0.266807,-0.011004,0.218141,-0.264410,0.008452,0.162984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,8.483333,-0.279984,0.230709,0.382624,-0.278568,0.017151,0.253151,-0.266802,-0.011003,0.218129,-0.264409,0.008460,0.162975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,8.491667,-0.279986,0.230709,0.382617,-0.278565,0.017152,0.253152,-0.266808,-0.011007,0.218136,-0.264405,0.008453,0.162982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,8.500000,-0.279986,0.230710,0.382620,-0.278572,0.017153,0.253153,-0.266801,-0.011008,0.218141,-0.264408,0.008455,0.162978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,8.508333,-0.279986,0.230709,0.382621,-0.278574,0.017155,0.253142,-0.266800,-0.011008,0.218136,-0.264411,0.008462,0.162979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,8.516667,-0.279983,0.230710,0.382626,-0.278571,0.017150,0.253152,-0.266807,-0.011002,0.218133,-0.264409,0.008456,0.162986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,8.525000,-0.279984,0.230707,0.382621,-0.278563,0.017143,0.253156,-0.266801,-0.011008,0.218135,-0.264411,0.008459,0.162987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,8.533333,-0.279980,0.230707,0.382633,-0.278568,0.017148,0.253160,-0.266804,-0.011005,0.218144,-0.264409,0.008458,0.162986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,8.541667,-0.279983,0.230708,0.382633,-0.278563,0.017150,0.253161,-0.266800,-0.011010,0.218148,-0.264409,0.008458,0.162981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,8.550000,-0.279983,0.230709,0.382624,-0.278567,0.017150,0.253152,-0.266804,-0.011005,0.218132,-0.264431,0.008472,0.162975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,8.558333,-0.279983,0.230715,0.382625,-0.278571,0.017146,0.253159,-0.266800,-0.011011,0.218143,-0.264405,0.008459,0.162981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,8.566667,-0.279992,0.230709,0.382627,-0.278573,0.017154,0.253149,-0.266804,-0.011009,0.218138,-0.264408,0.008463,0.162977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,8.575000,-0.279982,0.230711,0.382630,-0.278572,0.017149,0.253151,-0.266804,-0.011006,0.218137,-0.264423,0.008465,0.162983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,8.583333,-0.279989,0.230710,0.382623,-0.278567,0.017147,0.253154,-0.266803,-0.011011,0.218139,-0.264411,0.008457,0.162986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,8.591667,-0.279989,0.230710,0.382624,-0.278567,0.017152,0.253151,-0.266804,-0.011000,0.218137,-0.264403,0.008458,0.162984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,8.600000,-0.279981,0.230710,0.382618,-0.278571,0.017151,0.253157,-0.266807,-0.011006,0.218131,-0.264409,0.008450,0.162989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,8.608333,-0.279991,0.230714,0.382617,-0.278569,0.017151,0.253148,-0.266804,-0.011009,0.218137,-0.264415,0.008460,0.162970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,8.616667,-0.279980,0.230711,0.382618,-0.278573,0.017162,0.253139,-0.266811,-0.011000,0.218125,-0.264403,0.008462,0.162986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,8.625000,-0.279985,0.230711,0.382617,-0.278574,0.017156,0.253143,-0.266804,-0.011004,0.218129,-0.264413,0.008455,0.162974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,8.633333,-0.279984,0.230711,0.382617,-0.278568,0.017149,0.253148,-0.266812,-0.011006,0.218127,-0.264406,0.008451,0.162985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,8.641667,-0.279979,0.230707,0.382623,-0.278571,0.017148,0.253149,-0.266804,-0.011004,0.218133,-0.264405,0.008459,0.162983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,8.650000,-0.279986,0.230707,0.382618,-0.278571,0.017151,0.253154,-0.266802,-0.011013,0.218135,-0.264405,0.008452,0.162988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,8.658333,-0.279981,0.230707,0.382624,-0.278567,0.017148,0.253154,-0.266798,-0.011008,0.218135,-0.264407,0.008455,0.162980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,8.666667,-0.279985,0.230713,0.382615,-0.278566,0.017151,0.253151,-0.266799,-0.011014,0.218142,-0.264426,0.008468,0.162975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,8.675000,-0.279986,0.230715,0.382634,-0.278572,0.017150,0.253153,-0.266806,-0.011001,0.218135,-0.264410,0.008457,0.162980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,8.683333,-0.279980,0.230717,0.382635,-0.278567,0.017160,0.253154,-0.266804,-0.011007,0.218135,-0.264405,0.008458,0.162988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,8.691667,-0.279988,0.230716,0.382629,-0.278572,0.017151,0.253156,-0.266806,-0.011001,0.218138,-0.264410,0.008455,0.162986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,8.700000,-0.279984,0.230714,0.382638,-0.278569,0.017153,0.253152,-0.266811,-0.011005,0.218139,-0.264424,0.008466,0.162986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,8.708333,-0.279987,0.230715,0.382620,-0.278575,0.017150,0.253154,-0.266797,-0.011011,0.218143,-0.264401,0.008451,0.162997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,8.716667,-0.279987,0.230712,0.382634,-0.278577,0.017155,0.253148,-0.266798,-0.011012,0.218147,-0.264426,0.008464,0.162974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,8.725000,-0.279991,0.230714,0.382615,-0.278571,0.017148,0.253150,-0.266807,-0.011009,0.218144,-0.264425,0.008468,0.162983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,8.733333,-0.279986,0.230712,0.382624,-0.278570,0.017151,0.253144,-0.266806,-0.011004,0.218133,-0.264419,0.008464,0.162985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,8.741667,-0.279979,0.230706,0.382626,-0.278573,0.017155,0.253143,-0.266810,-0.011007,0.218127,-0.264407,0.008452,0.162980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,8.750000,-0.279983,0.230705,0.382618,-0.278565,0.017144,0.253152,-0.266797,-0.011012,0.218138,-0.264398,0.008454,0.162984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,8.758333,-0.279982,0.230707,0.382618,-0.278571,0.017146,0.253149,-0.266802,-0.011008,0.218130,-0.264405,0.008450,0.162980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,8.766667,-0.279977,0.230708,0.382626,-0.278573,0.017149,0.253150,-0.266802,-0.011008,0.218132,-0.264406,0.008451,0.162981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,8.775000,-0.279986,0.230714,0.382610,-0.278568,0.017146,0.253145,-0.266800,-0.011010,0.218132,-0.264408,0.008456,0.162975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,8.783333,-0.279980,0.230707,0.382629,-0.278567,0.017151,0.253153,-0.266803,-0.011006,0.218125,-0.264408,0.008452,0.162978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,8.791667,-0.279987,0.230711,0.382619,-0.278571,0.017149,0.253148,-0.266799,-0.011009,0.218132,-0.264428,0.008474,0.162971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,8.800000,-0.279981,0.230712,0.382626,-0.278566,0.017151,0.253150,-0.266803,-0.011003,0.218128,-0.264393,0.008450,0.162989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,8.808333,-0.279983,0.230709,0.382631,-0.278577,0.017153,0.253147,-0.266808,-0.011007,0.218136,-0.264408,0.008460,0.162986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,8.816667,-0.279987,0.230712,0.382626,-0.278571,0.017151,0.253151,-0.266801,-0.011006,0.218136,-0.264400,0.008453,0.162987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,8.825000,-0.279983,0.230709,0.382628,-0.278567,0.017151,0.253153,-0.266803,-0.011011,0.218142,-0.264421,0.008460,0.162988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,8.833333,-0.279988,0.230717,0.382629,-0.278570,0.017150,0.253158,-0.266803,-0.011008,0.218135,-0.264399,0.008452,0.162992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,8.841667,-0.279977,0.230717,0.382632,-0.278569,0.017151,0.253154,-0.266802,-0.011008,0.218139,-0.264403,0.008452,0.162988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,8.850000,-0.279989,0.230712,0.382623,-0.278576,0.017144,0.253162,-0.266814,-0.011000,0.218130,-0.264426,0.008463,0.162990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,8.858333,-0.279985,0.230714,0.382623,-0.278570,0.017149,0.253154,-0.266804,-0.011008,0.218146,-0.264411,0.008455,0.162987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,8.866667,-0.279982,0.230713,0.382627,-0.278572,0.017150,0.253151,-0.266805,-0.011011,0.218142,-0.264423,0.008468,0.162983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,8.875000,-0.279987,0.230713,0.382628,-0.278569,0.017150,0.253156,-0.266805,-0.011006,0.218135,-0.264403,0.008453,0.162989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,8.883333,-0.279986,0.230717,0.382617,-0.278563,0.017144,0.253159,-0.266803,-0.011009,0.218139,-0.264405,0.008460,0.162985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,8.891667,-0.279983,0.230711,0.382628,-0.278573,0.017154,0.253152,-0.266811,-0.011004,0.218137,-0.264406,0.008460,0.162975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,8.900000,-0.279991,0.230711,0.382618,-0.278571,0.017150,0.253155,-0.266803,-0.011006,0.218133,-0.264407,0.008457,0.162986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,8.908333,-0.279982,0.230713,0.382622,-0.278568,0.017148,0.253151,-0.266812,-0.011005,0.218134,-0.264401,0.008460,0.162987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,8.916667,-0.279988,0.230715,0.382623,-0.278576,0.017151,0.253152,-0.266802,-0.011004,0.218137,-0.264430,0.008469,0.162980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,8.925000,-0.279994,0.230712,0.382615,-0.278578,0.017156,0.253146,-0.266804,-0.011009,0.218144,-0.264407,0.008462,0.162983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,8.933333,-0.279986,0.230717,0.382619,-0.278570,0.017149,0.253151,-0.266809,-0.011004,0.218134,-0.264408,0.008454,0.162986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,8.941667,-0.279994,0.230715,0.382625,-0.278574,0.017153,0.253155,-0.266810,-0.011003,0.218127,-0.264414,0.008450,0.162985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,8.950000,-0.279981,0.230705,0.382618,-0.278576,0.017145,0.253145,-0.266799,-0.011012,0.218143,-0.264405,0.008459,0.162982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,8.958333,-0.279989,0.230710,0.382619,-0.278573,0.017152,0.253142,-0.266804,-0.011006,0.218139,-0.264409,0.008462,0.162983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,8.966667,-0.279983,0.230710,0.382617,-0.278571,0.017147,0.253150,-0.266804,-0.011011,0.218133,-0.264406,0.008459,0.162979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,8.975000,-0.279983,0.230710,0.382618,-0.278566,0.017145,0.253148,-0.266802,-0.010998,0.218128,-0.264396,0.008455,0.162982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,8.983333,-0.279989,0.230713,0.382619,-0.278573,0.017153,0.253148,-0.266810,-0.011008,0.218131,-0.264403,0.008450,0.162989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,8.991667,-0.279988,0.230712,0.382620,-0.278576,0.017149,0.253147,-0.266803,-0.011008,0.218143,-0.264408,0.008455,0.162977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,9.000000,-0.279988,0.230712,0.382626,-0.278569,0.017150,0.253148,-0.266798,-0.011005,0.218126,-0.264403,0.008458,0.162987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,9.008333,-0.279988,0.230718,0.382619,-0.278572,0.017148,0.253162,-0.266810,-0.011002,0.218131,-0.264404,0.008450,0.162991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,9.016667,-0.279983,0.230720,0.382621,-0.278571,0.017156,0.253151,-0.266810,-0.011003,0.218132,-0.264406,0.008454,0.162989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,9.025000,-0.279986,0.230717,0.382624,-0.278569,0.017151,0.253157,-0.266809,-0.011008,0.218141,-0.264405,0.008453,0.162987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,9.033333,-0.279993,0.230716,0.382620,-0.278570,0.017151,0.253162,-0.266807,-0.011015,0.218156,-0.264406,0.008451,0.162992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,9.041667,-0.279984,0.230714,0.382632,-0.278573,0.017147,0.253162,-0.266804,-0.011007,0.218142,-0.264401,0.008453,0.162998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,9.050000,-0.279989,0.230712,0.382623,-0.278576,0.017154,0.253157,-0.266813,-0.011006,0.218132,-0.264414,0.008459,0.162985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,9.058333,-0.279993,0.230716,0.382625,-0.278566,0.017145,0.253160,-0.266796,-0.011014,0.218147,-0.264426,0.008458,0.162988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,9.066667,-0.279992,0.230719,0.382611,-0.278571,0.017149,0.253156,-0.266803,-0.011011,0.218150,-0.264411,0.008454,0.162987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,9.075000,-0.279992,0.230715,0.382613,-0.278572,0.017149,0.253143,-0.266801,-0.011007,0.218145,-0.264411,0.008458,0.162983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,9.083333,-0.279982,0.230710,0.382625,-0.278567,0.017148,0.253153,-0.266802,-0.011000,0.218135,-0.264401,0.008452,0.162991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,9.091667,-0.279978,0.230708,0.382630,-0.278568,0.017150,0.253147,-0.266796,-0.011005,0.218140,-0.264404,0.008459,0.162981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,9.100000,-0.279986,0.230707,0.382615,-0.278568,0.017147,0.253153,-0.266808,-0.011002,0.218123,-0.264406,0.008460,0.162982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,9.108333,-0.279980,0.230708,0.382618,-0.278564,0.017148,0.253156,-0.266798,-0.011012,0.218141,-0.264390,0.008452,0.162996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,9.116667,-0.279988,0.230710,0.382611,-0.278573,0.017147,0.253153,-0.266803,-0.011006,0.218131,-0.264408,0.008452,0.162984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,9.125000,-0.279982,0.230708,0.382618,-0.278563,0.017151,0.253149,-0.266804,-0.011003,0.218129,-0.264395,0.008447,0.162987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,9.133333,-0.279989,0.230715,0.382617,-0.278571,0.017151,0.253149,-0.266806,-0.011005,0.218131,-0.264406,0.008456,0.162986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
