Format Version,1.21,Take Name,zzz60,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-25 09.05.38.460 PM,Total Frames in Take,10336,Total Exported Frames,10336,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
239,1.991667,-0.280053,0.229388,0.382543,-0.278719,0.016422,0.253188,-0.266679,-0.011571,0.218034,-0.264323,0.008070,0.163164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2.000000,-0.280052,0.229383,0.382544,-0.278726,0.016428,0.253195,-0.266687,-0.011578,0.218038,-0.264318,0.008061,0.163175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2.008333,-0.280046,0.229381,0.382551,-0.278725,0.016426,0.253180,-0.266677,-0.011578,0.218049,-0.264313,0.008057,0.163180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2.016667,-0.280048,0.229381,0.382543,-0.278724,0.016425,0.253194,-0.266685,-0.011577,0.218034,-0.264323,0.008068,0.163162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2.025000,-0.280049,0.229381,0.382545,-0.278721,0.016430,0.253185,-0.266685,-0.011577,0.218034,-0.264322,0.008067,0.163166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2.033333,-0.280051,0.229378,0.382545,-0.278727,0.016427,0.253182,-0.266683,-0.011581,0.218039,-0.264318,0.008061,0.163168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2.041667,-0.280053,0.229382,0.382542,-0.278718,0.016427,0.253188,-0.266681,-0.011575,0.218037,-0.264318,0.008064,0.163172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2.050000,-0.280054,0.229381,0.382542,-0.278727,0.016429,0.253184,-0.266675,-0.011582,0.218046,-0.264316,0.008062,0.163181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2.058333,-0.280044,0.229381,0.382551,-0.278720,0.016425,0.253195,-0.266684,-0.011576,0.218038,-0.264319,0.008070,0.163166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2.066667,-0.280043,0.229374,0.382541,-0.278715,0.016425,0.253197,-0.266674,-0.011575,0.218040,-0.264314,0.008061,0.163172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2.075000,-0.280052,0.229383,0.382534,-0.278724,0.016426,0.253184,-0.266683,-0.011576,0.218035,-0.264325,0.008069,0.163164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2.083333,-0.280056,0.229381,0.382524,-0.278721,0.016423,0.253191,-0.266683,-0.011579,0.218041,-0.264323,0.008065,0.163163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2.091667,-0.280052,0.229382,0.382531,-0.278717,0.016422,0.253189,-0.266684,-0.011575,0.218033,-0.264324,0.008065,0.163170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2.100000,-0.280056,0.229382,0.382536,-0.278724,0.016421,0.253190,-0.266670,-0.011583,0.218052,-0.264321,0.008065,0.163164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2.108333,-0.280053,0.229384,0.382540,-0.278711,0.016422,0.253195,-0.266671,-0.011579,0.218043,-0.264323,0.008064,0.163169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2.116667,-0.280047,0.229377,0.382542,-0.278717,0.016423,0.253190,-0.266682,-0.011573,0.218031,-0.264318,0.008062,0.163170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2.125000,-0.280046,0.229382,0.382533,-0.278718,0.016426,0.253196,-0.266681,-0.011577,0.218039,-0.264328,0.008064,0.163157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.133333,-0.280056,0.229382,0.382538,-0.278717,0.016423,0.253195,-0.266683,-0.011573,0.218035,-0.264317,0.008064,0.163174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2.141667,-0.280050,0.229381,0.382546,-0.278721,0.016425,0.253187,-0.266684,-0.011566,0.218038,-0.264326,0.008065,0.163156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2.150000,-0.280057,0.229383,0.382536,-0.278720,0.016426,0.253193,-0.266682,-0.011582,0.218041,-0.264318,0.008059,0.163179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2.158333,-0.280049,0.229378,0.382542,-0.278717,0.016425,0.253194,-0.266682,-0.011573,0.218038,-0.264323,0.008068,0.163162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.166667,-0.280044,0.229381,0.382539,-0.278718,0.016422,0.253201,-0.266682,-0.011572,0.218041,-0.264318,0.008065,0.163173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2.175000,-0.280053,0.229380,0.382531,-0.278722,0.016424,0.253186,-0.266686,-0.011575,0.218035,-0.264316,0.008057,0.163169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2.183333,-0.280052,0.229380,0.382533,-0.278716,0.016424,0.253189,-0.266683,-0.011575,0.218033,-0.264316,0.008069,0.163170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2.191667,-0.280048,0.229377,0.382535,-0.278722,0.016423,0.253188,-0.266685,-0.011578,0.218035,-0.264318,0.008058,0.163167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2.200000,-0.280048,0.229382,0.382540,-0.278720,0.016420,0.253194,-0.266673,-0.011579,0.218045,-0.264318,0.008063,0.163166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2.208333,-0.280053,0.229378,0.382535,-0.278719,0.016425,0.253187,-0.266684,-0.011575,0.218034,-0.264318,0.008056,0.163180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2.216667,-0.280053,0.229378,0.382539,-0.278717,0.016426,0.253191,-0.266678,-0.011574,0.218033,-0.264320,0.008058,0.163167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2.225000,-0.280048,0.229378,0.382541,-0.278724,0.016423,0.253187,-0.266687,-0.011579,0.218033,-0.264326,0.008070,0.163166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2.233333,-0.280048,0.229378,0.382538,-0.278718,0.016428,0.253192,-0.266684,-0.011568,0.218031,-0.264315,0.008059,0.163178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2.241667,-0.280053,0.229387,0.382532,-0.278719,0.016423,0.253197,-0.266681,-0.011580,0.218027,-0.264322,0.008064,0.163163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2.250000,-0.280049,0.229380,0.382533,-0.278720,0.016428,0.253187,-0.266689,-0.011571,0.218031,-0.264319,0.008070,0.163168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2.258333,-0.280053,0.229388,0.382531,-0.278721,0.016428,0.253197,-0.266687,-0.011566,0.218023,-0.264321,0.008068,0.163169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2.266667,-0.280064,0.229385,0.382527,-0.278717,0.016425,0.253190,-0.266686,-0.011575,0.218032,-0.264325,0.008060,0.163167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2.275000,-0.280049,0.229381,0.382544,-0.278722,0.016430,0.253190,-0.266678,-0.011579,0.218040,-0.264319,0.008066,0.163168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2.283333,-0.280049,0.229381,0.382542,-0.278718,0.016424,0.253199,-0.266681,-0.011578,0.218041,-0.264323,0.008065,0.163168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2.291667,-0.280054,0.229384,0.382539,-0.278723,0.016431,0.253189,-0.266688,-0.011575,0.218032,-0.264326,0.008071,0.163167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2.300000,-0.280048,0.229381,0.382542,-0.278724,0.016429,0.253188,-0.266674,-0.011574,0.218043,-0.264321,0.008064,0.163175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2.308333,-0.280055,0.229383,0.382538,-0.278718,0.016429,0.253194,-0.266680,-0.011574,0.218041,-0.264318,0.008060,0.163174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2.316667,-0.280053,0.229383,0.382531,-0.278719,0.016425,0.253193,-0.266686,-0.011570,0.218030,-0.264323,0.008068,0.163165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2.325000,-0.280051,0.229379,0.382535,-0.278720,0.016424,0.253192,-0.266675,-0.011579,0.218048,-0.264316,0.008064,0.163168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2.333333,-0.280057,0.229388,0.382534,-0.278723,0.016430,0.253195,-0.266679,-0.011578,0.218042,-0.264321,0.008069,0.163168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2.341667,-0.280062,0.229386,0.382531,-0.278724,0.016429,0.253192,-0.266686,-0.011578,0.218042,-0.264325,0.008063,0.163162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2.350000,-0.280052,0.229387,0.382530,-0.278716,0.016431,0.253187,-0.266682,-0.011573,0.218029,-0.264317,0.008062,0.163175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2.358333,-0.280054,0.229383,0.382534,-0.278720,0.016429,0.253187,-0.266688,-0.011569,0.218035,-0.264327,0.008068,0.163160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2.366667,-0.280053,0.229386,0.382530,-0.278720,0.016426,0.253193,-0.266685,-0.011567,0.218032,-0.264320,0.008069,0.163162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2.375000,-0.280053,0.229383,0.382533,-0.278713,0.016424,0.253200,-0.266685,-0.011572,0.218031,-0.264313,0.008055,0.163167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2.383333,-0.280052,0.229388,0.382536,-0.278722,0.016428,0.253193,-0.266683,-0.011573,0.218030,-0.264324,0.008063,0.163171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2.391667,-0.280047,0.229373,0.382546,-0.278721,0.016425,0.253187,-0.266686,-0.011572,0.218031,-0.264319,0.008066,0.163167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2.400000,-0.280057,0.229393,0.382532,-0.278720,0.016428,0.253190,-0.266682,-0.011571,0.218030,-0.264320,0.008063,0.163163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2.408333,-0.280065,0.229388,0.382525,-0.278718,0.016420,0.253188,-0.266684,-0.011579,0.218037,-0.264324,0.008067,0.163167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2.416667,-0.280053,0.229386,0.382532,-0.278722,0.016424,0.253191,-0.266684,-0.011570,0.218033,-0.264318,0.008066,0.163170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2.425000,-0.280055,0.229388,0.382533,-0.278729,0.016428,0.253185,-0.266687,-0.011567,0.218034,-0.264327,0.008070,0.163159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2.433333,-0.280061,0.229390,0.382539,-0.278717,0.016423,0.253197,-0.266683,-0.011578,0.218037,-0.264319,0.008070,0.163168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2.441667,-0.280050,0.229382,0.382548,-0.278717,0.016420,0.253204,-0.266685,-0.011576,0.218039,-0.264318,0.008062,0.163165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2.450000,-0.280050,0.229386,0.382539,-0.278717,0.016427,0.253197,-0.266676,-0.011574,0.218043,-0.264322,0.008063,0.163169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2.458333,-0.280051,0.229387,0.382543,-0.278719,0.016425,0.253195,-0.266690,-0.011578,0.218032,-0.264327,0.008068,0.163163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2.466667,-0.280053,0.229386,0.382539,-0.278721,0.016432,0.253188,-0.266685,-0.011574,0.218032,-0.264318,0.008060,0.163167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2.475000,-0.280045,0.229381,0.382542,-0.278718,0.016423,0.253196,-0.266681,-0.011576,0.218034,-0.264323,0.008062,0.163172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2.483333,-0.280054,0.229382,0.382542,-0.278724,0.016424,0.253191,-0.266689,-0.011577,0.218035,-0.264319,0.008062,0.163174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2.491667,-0.280053,0.229386,0.382542,-0.278716,0.016433,0.253184,-0.266682,-0.011581,0.218033,-0.264318,0.008062,0.163159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2.500000,-0.280057,0.229383,0.382538,-0.278719,0.016422,0.253193,-0.266684,-0.011573,0.218036,-0.264320,0.008062,0.163172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2.508333,-0.280055,0.229387,0.382538,-0.278723,0.016432,0.253179,-0.266688,-0.011574,0.218034,-0.264329,0.008067,0.163163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2.516667,-0.280054,0.229380,0.382537,-0.278725,0.016425,0.253193,-0.266684,-0.011581,0.218042,-0.264319,0.008065,0.163166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2.525000,-0.280051,0.229380,0.382531,-0.278725,0.016428,0.253183,-0.266689,-0.011574,0.218032,-0.264328,0.008070,0.163160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2.533333,-0.280056,0.229388,0.382534,-0.278718,0.016424,0.253192,-0.266676,-0.011578,0.218031,-0.264321,0.008064,0.163165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2.541667,-0.280057,0.229386,0.382534,-0.278723,0.016431,0.253187,-0.266685,-0.011575,0.218034,-0.264323,0.008067,0.163164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2.550000,-0.280062,0.229393,0.382533,-0.278726,0.016423,0.253192,-0.266682,-0.011573,0.218034,-0.264323,0.008061,0.163170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2.558333,-0.280053,0.229385,0.382535,-0.278725,0.016426,0.253190,-0.266683,-0.011573,0.218038,-0.264325,0.008065,0.163161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2.566667,-0.280055,0.229392,0.382531,-0.278725,0.016428,0.253186,-0.266677,-0.011575,0.218041,-0.264327,0.008065,0.163167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,2.575000,-0.280052,0.229389,0.382542,-0.278713,0.016422,0.253189,-0.266686,-0.011571,0.218027,-0.264322,0.008061,0.163166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,2.583333,-0.280053,0.229390,0.382530,-0.278719,0.016427,0.253192,-0.266673,-0.011574,0.218036,-0.264317,0.008060,0.163174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,2.591667,-0.280054,0.229390,0.382540,-0.278728,0.016428,0.253182,-0.266677,-0.011580,0.218044,-0.264321,0.008070,0.163158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2.600000,-0.280057,0.229392,0.382537,-0.278723,0.016420,0.253193,-0.266683,-0.011576,0.218033,-0.264322,0.008068,0.163160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,2.608333,-0.280055,0.229383,0.382537,-0.278717,0.016420,0.253195,-0.266683,-0.011573,0.218039,-0.264326,0.008061,0.163165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
