Format Version,1.21,Take Name,zzz40,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-25 09.02.59.216 PM,Total Frames in Take,10173,Total Exported Frames,10173,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
988,8.233333,-0.280075,0.228345,0.382335,-0.278662,0.014982,0.253089,-0.266473,-0.013194,0.218061,-0.264187,0.007013,0.163571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,8.241667,-0.280084,0.228440,0.382336,-0.278663,0.015051,0.253092,-0.266487,-0.013113,0.218046,-0.264193,0.007053,0.163550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,8.250000,-0.280077,0.228529,0.382350,-0.278653,0.015121,0.253100,-0.266474,-0.013047,0.218062,-0.264193,0.007100,0.163519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,8.258333,-0.280060,0.228610,0.382359,-0.278655,0.015180,0.253106,-0.266514,-0.012978,0.218056,-0.264187,0.007127,0.163521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,8.266667,-0.280062,0.228695,0.382361,-0.278641,0.015259,0.253107,-0.266516,-0.012920,0.218066,-0.264183,0.007169,0.163500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,8.275000,-0.280050,0.228778,0.382355,-0.278643,0.015351,0.253108,-0.266499,-0.012856,0.218071,-0.264175,0.007223,0.163500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,8.283333,-0.280051,0.228857,0.382367,-0.278645,0.015426,0.253121,-0.266518,-0.012764,0.218063,-0.264191,0.007278,0.163478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,8.291667,-0.280057,0.228938,0.382363,-0.278649,0.015528,0.253115,-0.266532,-0.012675,0.218047,-0.264187,0.007327,0.163466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,8.300000,-0.280068,0.229011,0.382357,-0.278657,0.015628,0.253095,-0.266542,-0.012560,0.218041,-0.264201,0.007398,0.163449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,8.308333,-0.280066,0.229087,0.382358,-0.278667,0.015718,0.253098,-0.266568,-0.012469,0.218029,-0.264208,0.007460,0.163427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,8.316667,-0.280076,0.229169,0.382362,-0.278680,0.015814,0.253091,-0.266560,-0.012382,0.218049,-0.264213,0.007508,0.163403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,8.325000,-0.280073,0.229252,0.382373,-0.278671,0.015902,0.253106,-0.266576,-0.012302,0.218044,-0.264223,0.007574,0.163368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,8.333333,-0.280077,0.229341,0.382361,-0.278677,0.015970,0.253109,-0.266582,-0.012217,0.218048,-0.264217,0.007615,0.163343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,8.341667,-0.280070,0.229432,0.382363,-0.278680,0.016067,0.253106,-0.266599,-0.012145,0.218034,-0.264217,0.007672,0.163332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,8.350000,-0.280075,0.229508,0.382354,-0.278682,0.016150,0.253108,-0.266598,-0.012053,0.218077,-0.264223,0.007720,0.163317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,8.358333,-0.280083,0.229592,0.382356,-0.278690,0.016260,0.253093,-0.266609,-0.011973,0.218057,-0.264234,0.007794,0.163280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,8.366667,-0.280069,0.229676,0.382402,-0.278694,0.016361,0.253072,-0.266615,-0.011860,0.218011,-0.264252,0.007876,0.163233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,8.375000,-0.280076,0.229648,0.382434,-0.278694,0.016488,0.253121,-0.266619,-0.011737,0.218009,-0.264284,0.007960,0.163188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,8.383333,-0.280090,0.229623,0.382418,-0.278734,0.016417,0.253173,-0.266640,-0.011646,0.218011,-0.264294,0.008009,0.163175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,8.391667,-0.280084,0.229595,0.382399,-0.278760,0.016558,0.253114,-0.266671,-0.011577,0.217922,-0.264327,0.008051,0.163154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,8.400000,-0.280086,0.229549,0.382365,-0.278687,0.016488,0.253132,-0.266613,-0.011581,0.217925,-0.264285,0.008051,0.163177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,8.408333,-0.280091,0.229505,0.382340,-0.278750,0.016447,0.253128,-0.266651,-0.011642,0.217926,-0.264325,0.008016,0.163173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,8.416667,-0.280084,0.229479,0.382341,-0.278733,0.016381,0.253125,-0.266616,-0.011711,0.217957,-0.264290,0.007971,0.163204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,8.425000,-0.280090,0.229504,0.382332,-0.278719,0.016324,0.253124,-0.266617,-0.011804,0.217992,-0.264296,0.007921,0.163223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,8.433333,-0.280085,0.229538,0.382339,-0.278706,0.016331,0.253084,-0.266624,-0.011858,0.217976,-0.264269,0.007853,0.163263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,8.441667,-0.280069,0.229551,0.382369,-0.278692,0.016301,0.253111,-0.266604,-0.011853,0.218021,-0.264252,0.007859,0.163245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,8.450000,-0.280092,0.229584,0.382360,-0.278723,0.016364,0.253115,-0.266646,-0.011802,0.217998,-0.264299,0.007913,0.163194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,8.458333,-0.280087,0.229583,0.382370,-0.278695,0.016424,0.253097,-0.266610,-0.011747,0.217984,-0.264290,0.007946,0.163178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,8.466667,-0.280077,0.229562,0.382376,-0.278702,0.016431,0.253133,-0.266631,-0.011660,0.217950,-0.264298,0.007986,0.163152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,8.475000,-0.280094,0.229561,0.382364,-0.278731,0.016449,0.253118,-0.266631,-0.011649,0.217945,-0.264302,0.008008,0.163145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,8.483333,-0.280085,0.229542,0.382365,-0.278708,0.016456,0.253111,-0.266620,-0.011657,0.217937,-0.264292,0.008003,0.163171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,8.491667,-0.280083,0.229527,0.382351,-0.278726,0.016398,0.253127,-0.266621,-0.011706,0.217966,-0.264300,0.007986,0.163179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,8.500000,-0.280083,0.229546,0.382349,-0.278717,0.016393,0.253107,-0.266623,-0.011765,0.217974,-0.264292,0.007951,0.163205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,8.508333,-0.280074,0.229542,0.382369,-0.278713,0.016370,0.253116,-0.266619,-0.011794,0.217985,-0.264296,0.007936,0.163223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,8.516667,-0.280080,0.229546,0.382367,-0.278727,0.016349,0.253129,-0.266626,-0.011809,0.218014,-0.264300,0.007918,0.163237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,8.525000,-0.280086,0.229550,0.382375,-0.278717,0.016378,0.253119,-0.266628,-0.011784,0.217989,-0.264303,0.007938,0.163218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,8.533333,-0.280104,0.229560,0.382369,-0.278719,0.016394,0.253134,-0.266633,-0.011750,0.217989,-0.264311,0.007952,0.163202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,8.541667,-0.280098,0.229556,0.382392,-0.278735,0.016409,0.253132,-0.266647,-0.011709,0.217971,-0.264311,0.007971,0.163184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,8.550000,-0.280088,0.229557,0.382389,-0.278717,0.016423,0.253139,-0.266632,-0.011689,0.217973,-0.264304,0.007978,0.163169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,8.558333,-0.280088,0.229559,0.382373,-0.278716,0.016423,0.253131,-0.266637,-0.011681,0.217969,-0.264297,0.007979,0.163175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,8.566667,-0.280083,0.229567,0.382377,-0.278715,0.016435,0.253113,-0.266635,-0.011690,0.217956,-0.264291,0.007971,0.163186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,8.575000,-0.280073,0.229554,0.382375,-0.278715,0.016418,0.253112,-0.266618,-0.011715,0.217965,-0.264297,0.007971,0.163182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,8.583333,-0.280064,0.229541,0.382360,-0.278712,0.016396,0.253114,-0.266625,-0.011733,0.217970,-0.264291,0.007957,0.163199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,8.591667,-0.280067,0.229550,0.382349,-0.278701,0.016400,0.253094,-0.266613,-0.011757,0.217966,-0.264300,0.007958,0.163204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,8.600000,-0.280079,0.229536,0.382344,-0.278716,0.016387,0.253106,-0.266621,-0.011766,0.217962,-0.264294,0.007957,0.163196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,8.608333,-0.280081,0.229524,0.382346,-0.278723,0.016392,0.253098,-0.266620,-0.011758,0.217976,-0.264291,0.007952,0.163213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,8.616667,-0.280099,0.229529,0.382353,-0.278718,0.016395,0.253108,-0.266619,-0.011756,0.217976,-0.264297,0.007950,0.163185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,8.625000,-0.280095,0.229541,0.382363,-0.278727,0.016398,0.253123,-0.266623,-0.011732,0.217978,-0.264299,0.007961,0.163193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,8.633333,-0.280106,0.229553,0.382366,-0.278728,0.016408,0.253130,-0.266639,-0.011717,0.217965,-0.264311,0.007963,0.163180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,8.641667,-0.280082,0.229558,0.382382,-0.278724,0.016410,0.253136,-0.266642,-0.011720,0.217982,-0.264316,0.007961,0.163178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,8.650000,-0.280072,0.229562,0.382385,-0.278716,0.016412,0.253132,-0.266634,-0.011724,0.217989,-0.264317,0.007959,0.163178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,8.658333,-0.280078,0.229575,0.382379,-0.278717,0.016419,0.253122,-0.266644,-0.011730,0.217978,-0.264319,0.007960,0.163188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,8.666667,-0.280076,0.229557,0.382387,-0.278720,0.016406,0.253126,-0.266641,-0.011735,0.217987,-0.264317,0.007961,0.163196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,8.675000,-0.280076,0.229549,0.382382,-0.278712,0.016400,0.253132,-0.266631,-0.011745,0.217976,-0.264296,0.007962,0.163202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,8.683333,-0.280093,0.229540,0.382361,-0.278715,0.016408,0.253111,-0.266614,-0.011741,0.217976,-0.264297,0.007961,0.163202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,8.691667,-0.280090,0.229527,0.382351,-0.278727,0.016398,0.253114,-0.266616,-0.011726,0.217963,-0.264286,0.007960,0.163209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,8.700000,-0.280084,0.229526,0.382355,-0.278713,0.016390,0.253125,-0.266622,-0.011750,0.217976,-0.264292,0.007960,0.163201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,8.708333,-0.280077,0.229532,0.382355,-0.278706,0.016396,0.253118,-0.266629,-0.011738,0.217963,-0.264299,0.007964,0.163192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,8.716667,-0.280081,0.229548,0.382353,-0.278709,0.016400,0.253113,-0.266621,-0.011747,0.217973,-0.264294,0.007955,0.163193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,8.725000,-0.280074,0.229553,0.382360,-0.278718,0.016405,0.253115,-0.266624,-0.011728,0.217975,-0.264310,0.007957,0.163176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,8.733333,-0.280082,0.229561,0.382367,-0.278723,0.016408,0.253119,-0.266643,-0.011737,0.217970,-0.264313,0.007958,0.163184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,8.741667,-0.280082,0.229560,0.382370,-0.278717,0.016409,0.253120,-0.266643,-0.011721,0.217962,-0.264326,0.007966,0.163164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,8.750000,-0.280085,0.229551,0.382372,-0.278721,0.016412,0.253128,-0.266644,-0.011729,0.217974,-0.264314,0.007966,0.163174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,8.758333,-0.280093,0.229539,0.382363,-0.278725,0.016399,0.253132,-0.266636,-0.011731,0.217978,-0.264312,0.007960,0.163182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,8.766667,-0.280094,0.229532,0.382352,-0.278725,0.016406,0.253119,-0.266624,-0.011730,0.217980,-0.264304,0.007962,0.163192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,8.775000,-0.280097,0.229536,0.382346,-0.278720,0.016401,0.253119,-0.266624,-0.011745,0.217978,-0.264299,0.007959,0.163197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,8.783333,-0.280085,0.229538,0.382359,-0.278721,0.016392,0.253112,-0.266628,-0.011752,0.217982,-0.264306,0.007958,0.163201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,8.791667,-0.280077,0.229548,0.382366,-0.278712,0.016397,0.253120,-0.266615,-0.011759,0.217989,-0.264301,0.007960,0.163208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,8.800000,-0.280078,0.229556,0.382368,-0.278713,0.016401,0.253114,-0.266630,-0.011744,0.217981,-0.264306,0.007957,0.163203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,8.808333,-0.280074,0.229554,0.382375,-0.278709,0.016404,0.253126,-0.266629,-0.011741,0.217969,-0.264307,0.007966,0.163199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,8.816667,-0.280075,0.229558,0.382378,-0.278712,0.016413,0.253127,-0.266625,-0.011720,0.217980,-0.264314,0.007969,0.163184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,8.825000,-0.280076,0.229547,0.382379,-0.278733,0.016422,0.253124,-0.266636,-0.011709,0.217972,-0.264300,0.007976,0.163185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,8.833333,-0.280086,0.229552,0.382368,-0.278715,0.016416,0.253132,-0.266636,-0.011695,0.217962,-0.264309,0.007973,0.163176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,8.841667,-0.280091,0.229548,0.382364,-0.278722,0.016411,0.253126,-0.266641,-0.011709,0.217961,-0.264303,0.007964,0.163188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
