,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102,Unlabeled:103,Unlabeled:103,Unlabeled:103,Unlabeled:175,Unlabeled:175,Unlabeled:175,Unlabeled:177,Unlabeled:177,Unlabeled:177,Unlabeled:179,Unlabeled:179,Unlabeled:179,Unlabeled:180,Unlabeled:180,Unlabeled:180,Unlabeled:186,Unlabeled:186,Unlabeled:186,Unlabeled:191,Unlabeled:191,Unlabeled:191,Unlabeled:197,Unlabeled:197,Unlabeled:197
,,8392B20CF49E357064,8392B20CF49E357064,8392B20CF49E357064,8392B20CF49E357065,8392B20CF49E357065,8392B20CF49E357065,8392B20CF49E357066,8392B20CF49E357066,8392B20CF49E357066,8392B20CF49E357067,8392B20CF49E357067,8392B20CF49E357067,8392B20CF49E3570AF,8392B20CF49E3570AF,8392B20CF49E3570AF,8392B20CF49E3570B1,8392B20CF49E3570B1,8392B20CF49E3570B1,8392B20CF49E3570B3,8392B20CF49E3570B3,8392B20CF49E3570B3,8392B20CF49E3570B4,8392B20CF49E3570B4,8392B20CF49E3570B4,8392B20CF49E3570BA,8392B20CF49E3570BA,8392B20CF49E3570BA,8392B20CF49E3570BF,8392B20CF49E3570BF,8392B20CF49E3570BF,8392B20CF49E3570C5,8392B20CF49E3570C5,8392B20CF49E3570C5
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1189,9.908333,-0.280069,0.22729,0.382167,-0.278576,0.01351,0.252208,-0.266054,-0.01546,0.216934,-0.263929,0.005567,0.164232,,,,,,,,,,,,,,,,,,,,,
1190,9.916667,-0.280057,0.227383,0.382169,-0.278567,0.013537,0.252195,-0.266049,-0.015451,0.216955,-0.263931,0.005572,0.164242,,,,,,,,,,,,,,,,,,,,,
1191,9.925,-0.280066,0.227466,0.382179,-0.278568,0.013562,0.252193,-0.266065,-0.015435,0.216952,-0.263934,0.005579,0.164248,,,,,,,,,,,,,,,,,,,,,
1192,9.933333,-0.280063,0.227535,0.382179,-0.278567,0.01361,0.25219,-0.266065,-0.015428,0.21697,-0.263961,0.0056,0.164235,,,,,,,,,,,,,,,,,,,,,
1193,9.941667,-0.28007,0.227611,0.382174,-0.278566,0.013631,0.252185,-0.266079,-0.015397,0.216971,-0.26396,0.005619,0.164238,,,,,,,,,,,,,,,,,,,,,
1194,9.95,-0.28009,0.227679,0.382161,-0.278572,0.013675,0.25219,-0.266088,-0.015374,0.216981,-0.263965,0.00563,0.164247,,,,,,,,,,,,,,,,,,,,,
1195,9.958333,-0.2801,0.227759,0.382137,-0.278576,0.013703,0.252195,-0.266086,-0.015347,0.216993,-0.263986,0.005663,0.164211,,,,,,,,,,,,,,,,,,,,,
1196,9.966667,-0.280102,0.227835,0.382137,-0.278575,0.013727,0.252184,-0.266084,-0.015332,0.217008,-0.263986,0.005676,0.164207,,,,,,,,,,,,,,,,,,,,,
1197,9.975,-0.280105,0.227926,0.382131,-0.278559,0.013759,0.252177,-0.26608,-0.015315,0.21701,-0.263995,0.005686,0.164187,,,,,,,,,,,,,,,,,,,,,
1198,9.983333,-0.280094,0.228001,0.382136,-0.278536,0.013783,0.252177,-0.266083,-0.0153,0.217019,-0.263982,0.005691,0.16419,,,,,,,,,,,,,,,,,,,,,
1199,9.991667,-0.280095,0.228099,0.382122,-0.278539,0.013817,0.252135,-0.26609,-0.015292,0.217005,-0.263985,0.005693,0.164186,,,,,,,,,,,,,,,,,,,,,
1200,10,-0.280105,0.228187,0.382128,-0.278524,0.013862,0.252141,-0.266108,-0.015268,0.217,-0.263983,0.005713,0.164161,,,,,,,,,,,,,,,,,,,,,
1201,10.008333,-0.280094,0.228284,0.382133,-0.278509,0.013885,0.252134,-0.266108,-0.015242,0.217,-0.263986,0.00573,0.164164,,,,,,,,,,,,,,,,,,,,,
1202,10.016667,-0.280103,0.22837,0.382116,-0.278516,0.01392,0.252131,-0.266097,-0.015222,0.217018,-0.26399,0.005748,0.164148,,,,,,,,,,,,,,,,,,,,,
1203,10.025,-0.280104,0.22844,0.382126,-0.278506,0.013982,0.252131,-0.266118,-0.015177,0.217008,-0.263995,0.005773,0.164133,,,,,,,,,,,,,,,,,,,,,
1204,10.033333,-0.280096,0.228521,0.382134,-0.2785,0.014004,0.252135,-0.266097,-0.015154,0.217019,-0.263994,0.005798,0.16412,,,,,,,,,,,,,,,,,,,,,
1205,10.041667,-0.280096,0.228596,0.382134,-0.278489,0.014044,0.25214,-0.26611,-0.01512,0.217036,-0.263977,0.005796,0.164141,,,,,,,,,,,,,,,,,,,,,
1206,10.05,-0.280102,0.228674,0.38215,-0.278485,0.014085,0.252149,-0.266127,-0.015095,0.217054,-0.264004,0.005817,0.164138,,,,,,,,,,,,,,,,,,,,,
1207,10.058333,-0.280088,0.228761,0.382159,-0.27848,0.01411,0.252142,-0.266128,-0.015081,0.217081,-0.264002,0.005827,0.164146,,,,,,,,,,,,,,,,,,,,,
1208,10.066667,-0.280086,0.228853,0.382167,-0.278474,0.014153,0.252145,-0.266128,-0.015054,0.2171,-0.264001,0.005845,0.16414,,,,,,,,,,,,,,,,,,,,,
1209,10.075,-0.280093,0.228937,0.382168,-0.278467,0.01419,0.252145,-0.266137,-0.01503,0.217106,-0.264026,0.005867,0.164139,,,,,,,,,,,,,,,,,,,,,
1210,10.083333,-0.28009,0.229029,0.382171,-0.278448,0.014227,0.252131,-0.266146,-0.014975,0.217097,-0.26402,0.005884,0.164133,,,,,,,,,,,,,,,,,,,,,
1211,10.091667,-0.280095,0.229105,0.382168,-0.278443,0.014279,0.252143,-0.26614,-0.014936,0.217106,-0.264029,0.005917,0.164108,,,,,,,,,,,,,,,,,,,,,
1212,10.1,-0.280104,0.229183,0.382157,-0.278436,0.014332,0.25213,-0.266149,-0.014881,0.217094,-0.264026,0.005947,0.164099,,,,,,,,,,,,,,,,,,,,,
1213,10.108333,-0.280105,0.229249,0.382153,-0.278438,0.014384,0.252129,-0.266151,-0.014843,0.217105,-0.264027,0.005979,0.164074,,,,,,,,,,,,,,,,,,,,,
1214,10.116667,-0.280107,0.229334,0.382145,-0.278432,0.014419,0.252117,-0.266148,-0.014799,0.2171,-0.264029,0.006002,0.164065,,,,,,,,,,,,,,,,,,,,,
1215,10.125,-0.280102,0.229413,0.382152,-0.27844,0.014482,0.252113,-0.26617,-0.014757,0.217097,-0.26404,0.006031,0.164046,,,,,,,,,,,,,,,,,,,,,
1216,10.133333,-0.280111,0.22949,0.382126,-0.278419,0.014525,0.252112,-0.266169,-0.014723,0.217096,-0.264037,0.006055,0.164034,,,,,,,,,,,,,,,,,,,,,
1217,10.141667,-0.280104,0.229566,0.382137,-0.278427,0.014576,0.2521,-0.266187,-0.014673,0.217088,-0.264047,0.006092,0.164017,,,,,,,,,,,,,,,,,,,,,
1218,10.15,-0.280117,0.229647,0.38212,-0.278425,0.014624,0.252088,-0.266203,-0.014618,0.217088,-0.264042,0.006114,0.164018,,,,,,,,,,,,,,,,,,,,,
1219,10.158333,-0.280109,0.229728,0.382135,-0.278425,0.014684,0.252084,-0.266196,-0.014591,0.217102,-0.264076,0.00616,0.163956,,,,,,,,,,,,,,,,,,,,,
1220,10.166667,-0.280114,0.22982,0.382129,-0.278422,0.014742,0.252088,-0.266204,-0.014529,0.217114,-0.264091,0.006211,0.163922,,,,,,,,,,,,,,,,,,,,,
1221,10.175,-0.280122,0.229901,0.382142,-0.278427,0.014807,0.252095,-0.266207,-0.01449,0.217129,-0.2641,0.006247,0.163913,,,,,,,,,,,,,,,,,,,,,
1222,10.183333,-0.280114,0.229994,0.382158,-0.27842,0.014851,0.252085,-0.266217,-0.014431,0.217137,-0.2641,0.006275,0.163906,,,,,,,,,,,,,,,,,,,,,
1223,10.191667,-0.280113,0.230091,0.382175,-0.27843,0.014905,0.252086,-0.266236,-0.014362,0.217136,-0.264115,0.006319,0.163875,,,,,,,,,,,,,,,,,,,,,
1224,10.2,-0.28011,0.230183,0.382187,-0.27841,0.014972,0.252083,-0.266263,-0.014306,0.217137,-0.26411,0.006345,0.163881,,,,,,,,,,,,,,,,,,,,,
1225,10.208333,-0.280103,0.230281,0.382202,-0.27841,0.015032,0.252067,-0.266253,-0.014265,0.217147,-0.264104,0.006381,0.16389,,,,,,,,,,,,,,,,,,,,,
1226,10.216667,-0.280106,0.230365,0.382188,-0.278398,0.015093,0.252072,-0.266265,-0.014209,0.217148,-0.264107,0.006421,0.163873,,,,,,,,,,,,,,,,,,,,,
1227,10.225,-0.280107,0.230452,0.382194,-0.278403,0.015167,0.252062,-0.266268,-0.014149,0.217144,-0.264111,0.006455,0.16386,,,,,,,,,,,,,,,,,,,,,
1228,10.233333,-0.280111,0.230528,0.382175,-0.278416,0.01524,0.252053,-0.266275,-0.014081,0.217114,-0.264127,0.006514,0.163821,,,,,,,,,,,,,,,,,,,,,
1229,10.241667,-0.28011,0.230604,0.382175,-0.278419,0.015305,0.252048,-0.266287,-0.014009,0.217096,-0.264133,0.006579,0.163775,,,,,,,,,,,,,,,,,,,,,
1230,10.25,-0.280119,0.230679,0.382147,-0.278417,0.01538,0.252045,-0.266289,-0.013949,0.217083,-0.264142,0.006622,0.163754,,,,,,,,,,,,,,,,,,,,,
1231,10.258333,-0.280125,0.230747,0.382142,-0.278403,0.015462,0.252036,-0.266295,-0.013894,0.217079,-0.264141,0.006658,0.163747,,,,,,,,,,,,,,,,,,,,,
1232,10.266667,-0.280124,0.230829,0.382132,-0.278408,0.015528,0.25205,-0.266299,-0.01383,0.217071,-0.264148,0.006698,0.163728,,,,,,,,,,,,,,,,,,,,,
1233,10.275,-0.28012,0.230906,0.382138,-0.278411,0.015595,0.25204,-0.26631,-0.013739,0.217075,-0.264152,0.006759,0.163674,,,,,,,,,,,,,,,,,,,,,
1234,10.283333,-0.28012,0.230988,0.382131,-0.27841,0.015679,0.252043,-0.266302,-0.01368,0.217061,-0.264154,0.006794,0.163663,,,,,,,,,,,,,,,,,,,,,
1235,10.291667,-0.280126,0.231078,0.382129,-0.278406,0.015743,0.252039,-0.266305,-0.013621,0.217071,-0.26416,0.006838,0.163649,,,,,,,,,,,,,,,,,,,,,
1236,10.3,-0.28013,0.231161,0.382137,-0.278417,0.01583,0.252017,-0.266299,-0.013565,0.217087,-0.264144,0.006879,0.163635,,,,,,,,,,,,,,,,,,,,,
1237,10.308333,-0.280126,0.231255,0.382192,-0.278406,0.015919,0.252001,-0.266329,-0.01347,0.217061,-0.264153,0.006925,0.163622,,,,,,,,,,,,,,,,,,,,,
1238,10.316667,-0.280131,0.231265,0.382247,-0.278403,0.016035,0.252038,-0.266304,-0.013389,0.217097,-0.264152,0.006966,0.163605,,,,,,,,,,,,,,,,,,,,,
1239,10.325,-0.280131,0.231248,0.382265,-0.278394,0.016031,0.252079,-0.26631,-0.013297,0.217084,-0.264156,0.007019,0.163593,,,,,,,,,,,,,,,,,,,,,
1240,10.333333,-0.280129,0.231222,0.382254,-0.278431,0.016066,0.252126,-0.266296,-0.013215,0.217107,-0.264158,0.007076,0.163571,,,,,,,,,,,,,,,,,,,,,
1241,10.341667,-0.280131,0.231187,0.382211,-0.278475,0.016185,0.252071,-0.266312,-0.01315,0.217053,-0.264162,0.007107,0.163571,,,,,,,,,,,,,,,,,,,,,
1242,10.35,-0.280145,0.231139,0.382174,-0.278478,0.016256,0.25206,-0.266315,-0.013115,0.217038,-0.264173,0.007136,0.163566,,,,,,,,,,,,,,,,,,,,,
1243,10.358333,-0.280144,0.231105,0.382144,-0.27847,0.016206,0.252095,-0.266317,-0.013076,0.217032,-0.264164,0.007169,0.163556,,,,,,,,,,,,,,,,,,,,,
1244,10.366667,-0.280136,0.231101,0.382143,-0.27847,0.016194,0.252107,-0.266307,-0.013074,0.217037,-0.26416,0.007171,0.163553,,,,,,,,,,,,,,,,,,,,,
1245,10.375,-0.280126,0.231122,0.382141,-0.278485,0.016241,0.252046,-0.266309,-0.013081,0.217008,-0.264168,0.007139,0.163549,,,,,,,,,,,,,,,,,,,,,
1246,10.383333,-0.280125,0.231154,0.382145,-0.278461,0.01626,0.252033,-0.2663,-0.013083,0.217015,-0.264167,0.007143,0.163527,,,,,,,,,,,,,,,,,,,,,
1247,10.391667,-0.28013,0.231176,0.382157,-0.278426,0.016219,0.252071,-0.2663,-0.013051,0.21701,-0.264159,0.007146,0.163515,,,,,,,,,,,,,,,,,,,,,
1248,10.4,-0.28013,0.231185,0.382161,-0.278426,0.016256,0.252042,-0.266311,-0.013023,0.216969,-0.264147,0.00717,0.163494,,,,,,,,,,,,,,,,,,,,,
1249,10.408333,-0.280127,0.231179,0.382174,-0.27844,0.016296,0.252047,-0.266306,-0.012997,0.216965,-0.264144,0.007184,0.163484,,,,,,,,,,,,,,,,,,,,,
1250,10.416667,-0.280126,0.231169,0.382172,-0.278443,0.016294,0.252068,-0.266309,-0.012971,0.216974,-0.264148,0.007204,0.163482,,,,,,,,,,,,,,,,,,,,,
1251,10.425,-0.280133,0.231148,0.382163,-0.278453,0.0163,0.252079,-0.266303,-0.012967,0.216988,-0.26415,0.007215,0.163493,,,,,,,,,,,,,,,,,,,,,
1252,10.433333,-0.280129,0.231134,0.382154,-0.278475,0.01631,0.252081,-0.266315,-0.012978,0.216996,-0.264156,0.007215,0.163509,,,,,,,,,,,,,,,,,,,,,
1253,10.441667,-0.280133,0.231132,0.382172,-0.278484,0.016291,0.25208,-0.266314,-0.01299,0.21701,-0.264154,0.007212,0.163536,,,,,,,,,,,,,,,,,,,,,
1254,10.45,-0.280134,0.231139,0.382166,-0.278477,0.016284,0.25209,-0.26631,-0.013018,0.217038,-0.264152,0.007201,0.163556,,,,,,,,,,,,,,,,,,,,,
1255,10.458333,-0.280133,0.231154,0.382185,-0.278475,0.016292,0.252092,-0.266302,-0.01303,0.21706,-0.264159,0.007192,0.163572,,,,,,,,,,,,,,,,,,,,,
1256,10.466667,-0.280136,0.231166,0.382191,-0.278474,0.016275,0.252095,-0.266302,-0.013024,0.217065,-0.26417,0.007189,0.163566,,,,,,,,,,,,,,,,,,,,,
1257,10.475,-0.280137,0.231179,0.382213,-0.278471,0.016287,0.252099,-0.266311,-0.012999,0.217049,-0.264158,0.007198,0.163548,,,,,,,,,,,,,,,,,,,,,
1258,10.483333,-0.280135,0.231177,0.382216,-0.278453,0.016312,0.252103,-0.266316,-0.012976,0.217033,-0.264153,0.007205,0.163531,,,,,,,,,,,,,,,,,,,,,
1259,10.491667,-0.280133,0.231178,0.3822,-0.278463,0.016321,0.252097,-0.266321,-0.012945,0.217004,-0.264148,0.00722,0.163511,,,,,,,,,,,,,,,,,,,,,
1260,10.5,-0.280136,0.231174,0.382189,-0.278454,0.016332,0.252095,-0.266322,-0.012925,0.216998,-0.264154,0.007229,0.163489,,,,,,,,,,,,,,,,,,,,,
1261,10.508333,-0.280127,0.231163,0.382169,-0.278455,0.01635,0.252076,-0.266322,-0.012916,0.216972,-0.264154,0.007239,0.163481,,,,,,,,,,,,,,,,,,,,,
1262,10.516667,-0.280119,0.231149,0.382149,-0.278461,0.016362,0.252067,-0.266321,-0.012922,0.21697,-0.264157,0.007239,0.163489,,,,,,,,,,,,,,,,,,,,,
1263,10.525,-0.280115,0.231138,0.382144,-0.278469,0.016335,0.252064,-0.266313,-0.012943,0.216988,-0.264153,0.007236,0.163496,,,,,,,,,,,,,,,,,,,,,
1264,10.533333,-0.280115,0.23113,0.382132,-0.278455,0.01633,0.252056,-0.266308,-0.012953,0.216984,-0.264142,0.007227,0.163508,,,,,,,,,,,,,,,,,,,,,
1265,10.541667,-0.280125,0.23113,0.382136,-0.278459,0.016346,0.25206,-0.266305,-0.012956,0.216984,-0.26415,0.00723,0.163508,,,,,,,,,,,,,,,,,,,,,
1266,10.55,-0.280133,0.23113,0.382133,-0.278462,0.016333,0.252062,-0.266309,-0.01295,0.216987,-0.264145,0.007224,0.163514,,,,,,,,,,,,,,,,,,,,,
1267,10.558333,-0.280143,0.231145,0.382146,-0.27847,0.016325,0.25208,-0.266316,-0.012933,0.217003,-0.264145,0.007232,0.163513,,,,,,,,,,,,,,,,,,,,,
1268,10.566667,-0.280153,0.231156,0.382168,-0.278471,0.016344,0.252097,-0.266326,-0.012926,0.216998,-0.264154,0.007236,0.163509,,,,,,,,,,,,,,,,,,,,,
1269,10.575,-0.280152,0.231162,0.382187,-0.278474,0.01636,0.252106,-0.266326,-0.012908,0.217004,-0.264159,0.007241,0.163508,,,,,,,,,,,,,,,,,,,,,
1270,10.583333,-0.280134,0.231174,0.382216,-0.278485,0.016358,0.252116,-0.266331,-0.012908,0.217017,-0.264162,0.00725,0.163497,,,,,,,,,,,,,,,,,,,,,
1271,10.591667,-0.280129,0.231176,0.382203,-0.278477,0.016353,0.252117,-0.266338,-0.0129,0.217022,-0.264163,0.00724,0.163515,,,,,,,,,,,,,,,,,,,,,
1272,10.6,-0.28012,0.23118,0.382197,-0.278477,0.016379,0.252111,-0.266342,-0.012902,0.217005,-0.26417,0.00725,0.163515,,,,,,,,,,,,,,,,,,,,,
1273,10.608333,-0.280117,0.231168,0.382192,-0.278481,0.016378,0.252108,-0.266336,-0.012907,0.21701,-0.264165,0.007245,0.163517,,,,,,,,,,,,,,,,,,,,,
1274,10.616667,-0.280125,0.231153,0.382177,-0.278475,0.016355,0.252116,-0.266329,-0.012907,0.217017,-0.264161,0.007253,0.163519,,,,,,,,,,,,,,,,,,,,,
1275,10.625,-0.280137,0.231142,0.38216,-0.278476,0.016356,0.252105,-0.266325,-0.012911,0.217002,-0.264151,0.007251,0.163518,,,,,,,,,,,,,,,,,,,,,
1276,10.633333,-0.280138,0.231127,0.382142,-0.278473,0.01637,0.25209,-0.266307,-0.012916,0.217018,-0.264138,0.007244,0.163516,,,,,,,,,,,,,,,,,,,,,
1277,10.641667,-0.280131,0.231116,0.382145,-0.278462,0.016354,0.252114,-0.266312,-0.012903,0.216995,-0.264143,0.007249,0.163514,,,,,,,,,,,,,,,,,,,,,
1278,10.65,-0.280125,0.231121,0.382137,-0.278457,0.016345,0.252122,-0.266314,-0.012893,0.21699,-0.264132,0.007247,0.163507,,,,,,,,,,,,,,,,,,,,,
1279,10.658333,-0.280122,0.231131,0.382142,-0.278465,0.016371,0.252101,-0.266327,-0.012896,0.21698,-0.264147,0.007247,0.163492,,,,,,,,,,,,,,,,,,,,,
1280,10.666667,-0.280122,0.23114,0.382145,-0.278465,0.016379,0.252101,-0.266326,-0.012889,0.216976,-0.26416,0.007257,0.163489,,,,,,,,,,,,,,,,,,,,,
1281,10.675,-0.28013,0.231148,0.382149,-0.278469,0.016367,0.252108,-0.26633,-0.012889,0.216984,-0.264168,0.007263,0.163473,,,,,,,,,,,,,,,,,,,,,
1282,10.683333,-0.280128,0.231147,0.382157,-0.278476,0.016371,0.252108,-0.266343,-0.012881,0.216978,-0.264176,0.007265,0.163473,,,,,,,,,,,,,,,,,,,,,
1283,10.691667,-0.280136,0.231145,0.382162,-0.278486,0.01638,0.252116,-0.266341,-0.012893,0.216995,-0.264169,0.007263,0.16348,,,,,,,,,,,,,,,,,,,,,
1284,10.7,-0.280143,0.231141,0.382167,-0.278486,0.016371,0.252116,-0.26634,-0.012883,0.217004,-0.264162,0.007266,0.163489,,,,,,,,,,,,,,,,,,,,,
1285,10.708333,-0.280143,0.23114,0.382161,-0.278489,0.016366,0.252127,-0.26633,-0.012888,0.217013,-0.264162,0.007266,0.1635,,,,,,,,,,,,,,,,,,,,,
1286,10.716667,-0.28014,0.231133,0.382167,-0.278488,0.016372,0.252123,-0.266323,-0.012897,0.217023,-0.264151,0.007253,0.163522,,,,,,,,,,,,,,,,,,,,,
1287,10.725,-0.28014,0.231132,0.38216,-0.278482,0.016366,0.252126,-0.266332,-0.012897,0.217016,-0.264161,0.007265,0.163513,,,,,,,,,,,,,,,,,,,,,
1288,10.733333,-0.28013,0.231138,0.382166,-0.278479,0.01636,0.252123,-0.266317,-0.012901,0.217026,-0.264155,0.007257,0.16352,,,,,,,,,,,,,,,,,,,,,
1289,10.741667,-0.280126,0.231144,0.382159,-0.278471,0.016364,0.252128,-0.266327,-0.012902,0.217022,-0.26415,0.007255,0.163524,,,,,,,,,,,,,,,,,,,,,
1290,10.75,-0.280113,0.231153,0.382174,-0.278473,0.016377,0.25212,-0.266328,-0.012888,0.217008,-0.264153,0.007256,0.16351,,,,,,,,,,,,,,,,,,,,,
1291,10.758333,-0.280116,0.231147,0.382173,-0.278466,0.016379,0.252134,-0.266325,-0.012885,0.217017,-0.264167,0.007268,0.163494,,,,,,,,,,,,,,,,,,,,,
1292,10.766667,-0.28012,0.231146,0.382164,-0.278472,0.016391,0.252119,-0.266334,-0.012864,0.216991,-0.264163,0.007278,0.163482,,,,,,,,,,,,,,,,,,,,,
1293,10.775,-0.28013,0.231146,0.382154,-0.27847,0.016395,0.252123,-0.266342,-0.012853,0.216983,-0.264166,0.007275,0.163477,,,,,,,,,,,,,,,,,,,,,
1294,10.783333,-0.280131,0.231141,0.382146,-0.27848,0.016393,0.252109,-0.266332,-0.012862,0.216978,-0.264159,0.007277,0.163474,,,,,,,,,,,,,,,,,,,,,
1295,10.791667,-0.280142,0.231135,0.382144,-0.278474,0.016383,0.252109,-0.266334,-0.012868,0.216989,-0.264163,0.007275,0.163477,,,,,,,,,,,,,,,,,,,,,
1296,10.8,-0.280142,0.231134,0.382151,-0.278473,0.016379,0.252107,-0.26633,-0.012882,0.216991,-0.264163,0.007264,0.163487,,,,,,,,,,,,,,,,,,,,,
1297,10.808333,-0.280135,0.231125,0.382146,-0.278476,0.016362,0.252117,-0.266331,-0.012896,0.217,-0.264155,0.007259,0.163493,,,,,,,,,,,,,,,,,,,,,
1298,10.816667,-0.28014,0.231129,0.382137,-0.278482,0.016364,0.252107,-0.266335,-0.012901,0.216997,-0.264163,0.007253,0.163504,,,,,,,,,,,,,,,,,,,,,
1299,10.825,-0.280133,0.231123,0.382145,-0.278484,0.016369,0.252108,-0.26633,-0.012901,0.217004,-0.264167,0.007259,0.163495,,,,,,,,,,,,,,,,,,,,,
1300,10.833333,-0.280129,0.231128,0.382139,-0.278483,0.01638,0.252119,-0.266325,-0.01289,0.217011,-0.264163,0.007264,0.163504,,,,,,,,,,,,,,,,,,,,,
1301,10.841667,-0.280128,0.231126,0.382161,-0.278486,0.016385,0.252124,-0.266334,-0.012872,0.217008,-0.264161,0.007274,0.163491,,,,,,,,,,,,,,,,,,,,,
1302,10.85,-0.28013,0.23114,0.382162,-0.278483,0.016391,0.252131,-0.266338,-0.012846,0.216996,-0.264168,0.007285,0.163485,,,,,,,,,,,,,,,,,,,,,
1303,10.858333,-0.280128,0.231149,0.382174,-0.27847,0.016406,0.252133,-0.266336,-0.012848,0.216993,-0.264159,0.007281,0.163492,,,,,,,,,,,,,,,,,,,,,
1304,10.866667,-0.280136,0.231165,0.382173,-0.278473,0.0164,0.252133,-0.266327,-0.012858,0.217014,-0.264158,0.007284,0.163488,,,,,,,,,,,,,,,,,,,,,
1305,10.875,-0.280135,0.231166,0.382183,-0.278471,0.016398,0.252126,-0.266327,-0.012866,0.217015,-0.264155,0.007278,0.163491,,,,,,,,,,,,,,,,,,,,,
1306,10.883333,-0.280131,0.23116,0.382173,-0.278467,0.016391,0.252119,-0.266329,-0.012877,0.217013,-0.26415,0.007269,0.163508,,,,,,,,,,,,,,,,,,,,,
1307,10.891667,-0.28013,0.231146,0.382168,-0.27847,0.016382,0.252118,-0.266335,-0.012874,0.217015,-0.264163,0.007266,0.163513,,,,,,,,,,,,,,,,,,,,,
1308,10.9,-0.280129,0.231129,0.382152,-0.278478,0.016375,0.252125,-0.266332,-0.012886,0.217021,-0.264159,0.007263,0.163516,,,,,,,,,,,,,,,,,,,,,
1309,10.908333,-0.280132,0.231114,0.382148,-0.278478,0.016375,0.252123,-0.266331,-0.012883,0.21701,-0.264165,0.007265,0.163505,,,,,,,,,,,,,,,,,,,,,
1310,10.916667,-0.280136,0.23111,0.382135,-0.278491,0.016384,0.25212,-0.266339,-0.012877,0.217002,-0.264165,0.007273,0.163496,,,,,,,,,,,,,,,,,,,,,
1311,10.925,-0.280145,0.231117,0.382131,-0.278485,0.016397,0.252118,-0.266335,-0.01286,0.216996,-0.264164,0.007278,0.163488,,,,,,,,,,,,,,,,,,,,,
1312,10.933333,-0.280136,0.231132,0.382147,-0.278493,0.016406,0.252112,-0.266338,-0.012852,0.216992,-0.26416,0.007283,0.163481,,,,,,,,,,,,,,,,,,,,,
1313,10.941667,-0.28014,0.231153,0.382159,-0.278475,0.016397,0.252122,-0.266343,-0.012855,0.216988,-0.264166,0.00728,0.163473,,,,,,,,,,,,,,,,,,,,,
1314,10.95,-0.280136,0.231164,0.382167,-0.278474,0.016404,0.252109,-0.266336,-0.01285,0.216984,-0.264163,0.007284,0.163469,,,,,,,,,,,,,,,,,,,,,
1315,10.958333,-0.280123,0.231162,0.382171,-0.278472,0.016402,0.25211,-0.266337,-0.012853,0.216988,-0.264162,0.007279,0.163475,,,,,,,,,,,,,,,,,,,,,
1316,10.966667,-0.280123,0.231161,0.38217,-0.278471,0.016397,0.25212,-0.266329,-0.012869,0.216996,-0.264157,0.007275,0.163486,,,,,,,,,,,,,,,,,,,,,
1317,10.975,-0.280123,0.231141,0.382155,-0.278473,0.016395,0.252117,-0.266331,-0.01286,0.217004,-0.264159,0.007276,0.163496,,,,,,,,,,,,,,,,,,,,,
1318,10.983333,-0.280132,0.231128,0.382146,-0.278478,0.016395,0.252122,-0.266334,-0.012869,0.217003,-0.264156,0.007274,0.163497,,,,,,,,,,,,,,,,,,,,,
1319,10.991667,-0.280134,0.231116,0.382138,-0.278488,0.016393,0.252124,-0.266322,-0.012867,0.217017,-0.264155,0.007282,0.163504,,,,,,,,,,,,,,,,,,,,,
1320,11,-0.280141,0.231116,0.382136,-0.278491,0.016391,0.252131,-0.266334,-0.012862,0.21701,-0.264164,0.007281,0.163503,,,,,,,,,,,,,,,,,,,,,
1321,11.008333,-0.280139,0.231123,0.382144,-0.278481,0.016395,0.252135,-0.266343,-0.012858,0.21701,-0.264154,0.007276,0.163509,,,,,,,,,,,,,,,,,,,,,
1322,11.016667,-0.28013,0.231139,0.382175,-0.278479,0.016391,0.252137,-0.266333,-0.012865,0.217017,-0.26416,0.007273,0.163505,,,,,,,,,,,,,,,,,,,,,
1323,11.025,-0.280127,0.231154,0.382184,-0.278475,0.016401,0.252129,-0.266337,-0.012855,0.217004,-0.26416,0.007278,0.163495,,,,,,,,,,,,,,,,,,,,,
1324,11.033333,-0.280124,0.231169,0.382184,-0.278464,0.016396,0.252131,-0.266337,-0.012858,0.217008,-0.264164,0.007276,0.163492,,,,,,,,,,,,,,,,,,,,,
1325,11.041667,-0.280138,0.23117,0.382176,-0.278463,0.016403,0.252132,-0.266341,-0.012855,0.217002,-0.26417,0.007287,0.163476,,,,,,,,,,,,,,,,,,,,,
1326,11.05,-0.280134,0.231157,0.382174,-0.278468,0.016418,0.252122,-0.266337,-0.012843,0.216991,-0.264164,0.007282,0.163481,,,,,,,,,,,,,,,,,,,,,
